-0.168891,-0.00673053
-0.136015,0.0953323
-0.11496,0.209265
-0.0879994,0.279226
-0.0206327,0.329261
-0.14061,-0.158324
-0.110026,-0.042179
-0.0846433,0.0875577
-0.0574319,0.170194
-0.00278253,0.227
-0.0806925,-0.407978
-0.0526147,-0.290265
-0.0254933,-0.133301
0.00235506,-0.0177615
0.0453037,0.0631482
-0.0221773,-0.624492
0.0020573,-0.511481
0.028935,-0.339828
0.0559552,-0.189101
0.0880997,-0.0834799
0.00205613,-0.710025
0.0275847,-0.611612
0.0593617,-0.448188
0.0911825,-0.281767
0.118881,-0.156412
